hr,arr
97,true
102,true
90,true
91,true
90,false
91,true
90,true
87,true
91,true
87,false
84,true
87,true
88,false
83,true
83,true
88,true
89,true
87,true
86,true
87,false
89,false
92,false
91,false
89,false
86,false
86,false
87,false
86,true
85,false
87,true
84,false
87,true
83,true
84,true
83,true
86,true
88,true
87,false
85,true
89,true
83,true
86,true
82,true
85,true
90,true
83,true
85,true
98,true
88,true
88,true
88,true
94,true
87,true
90,true
92,true
85,true
90,true
87,true
91,true
91,true
89,true
86,true
90,true
93,true
84,true
88,true
85,true
91,true
92,true
88,true
88,true
87,true
85,true
101,true
90,true
90,true
94,true
97,true
99,true
90,true
95,true
91,true
97,true
92,true
96,true
93,true
103,true
94,true
95,true
99,true
94,true
95,true
99,true
92,true
88,true
91,true
89,true
89,true
92,true
89,true
86,true
90,true
87,true
86,true
94,true
89,true
98,true
99,true
91,true
97,true
96,true
104,true
92,true
105,true
102,true
99,true
86,true
99,true
95,true
106,true
98,true
95,true
94,true
90,true
93,true
86,true
97,true
90,true
97,true
91,true
81,true
86,true
80,true
90,true
90,true
87,true
76,false
87,true
90,true
102,true
92,true
96,true
94,true
95,true
96,true
93,true
88,true
96,true
86,true
88,true
88,true
84,true
80,true
89,true
84,true
90,true
75,false
81,true
75,false
74,false
72,false
73,false
88,true
80,true
84,true
82,true
99,true
81,true
87,true
91,true
94,true
80,true
80,true
90,true
83,true
81,true
88,true
82,true
74,false
86,true
89,true
99,true
84,true
95,true
89,true
73,false
84,true
74,true
88,true
73,false
86,true
80,true
72,false
78,true
84,true
94,true
81,true
93,true
93,true
83,true
90,true
83,true
83,true
86,true
84,true
73,false
81,true
83,true
87,true
78,true
83,true
86,true
78,true
79,true
85,true
80,true
94,true
90,true
75,false
75,false
82,true
85,true
93,true
97,true
93,true
74,false
83,true
87,true
85,true
91,true
85,true
91,true
85,true
81,true
84,true
85,true
89,true
86,true
97,true
99,true
93,true
89,true
98,true
86,true
98,true
88,true
95,true
82,true
89,true
80,true
97,true
81,true
92,true
104,true
90,true
100,true
97,true
96,true
90,true
91,true
93,true
89,true
105,true
93,true
90,true
90,true
85,true
80,true
75,true
92,true
79,true
95,true
81,true
72,true
87,true
87,true
86,true
85,true
89,true
82,true
83,true
91,true
70,true
83,true
89,true
92,true
73,true
71,false
73,true
81,true
74,true
82,true
81,true
89,true
92,true
80,true
71,false
83,true
83,true
72,true
73,true
76,true
72,false
72,false
71,false
79,true
88,true
89,true
79,true
86,true
96,true
76,true
71,false
72,false
85,true
90,true
84,true
84,true
86,true
72,false
80,true
81,true
94,true
71,false
71,false
96,true
89,true
88,true
84,true
90,true
88,true
72,false
84,true
93,true
78,true
71,true
71,true
83,true
88,true
77,true
71,true
80,true
85,true
71,true
71,true
79,true
71,false
84,true
88,true
71,false
71,false
90,true
80,true
86,true
77,true
89,true
85,true
72,false
82,true
86,true
91,true
83,true
81,true
90,true
91,true
72,false
70,true
82,true
79,true
85,true
78,true
92,true
70,false
93,true
77,true
81,true
89,true
99,true
90,true
76,true
75,true
97,true
76,true
85,true
89,true
96,true
92,true
91,true
84,true
87,true
90,true
81,true
69,false
73,true
89,true
93,true
93,true
81,true
90,true
77,true
81,true
81,true
90,true
86,true
93,true
83,true
91,true
98,true
89,true
75,true
82,true
90,true
84,true
95,true
84,true
96,true
89,true
90,true
99,true
104,true
81,true
87,true
73,true
87,true
101,true
89,true
101,true
98,true
86,true
86,true
80,true
85,true
88,true
100,true
89,true
90,true
85,true
86,true
89,true
90,true
102,true
96,true
86,true
96,true
92,true
93,true
88,true
75,true
92,true
90,true
94,true
74,true
80,true
91,true
91,true
82,true
86,true
91,true
90,true
92,true
85,true
108,true
83,true
95,true
94,true
81,true
82,true
83,true
79,true
91,true
103,true
96,true
92,true
90,true
94,true
72,true
91,true
93,true
79,true
74,false
73,true
88,true
71,true
84,true
80,true
82,true
74,true
89,true
87,true
77,true
71,true
74,true
79,true
75,true
88,true
97,true
86,true
86,true
89,true
75,true
86,true
99,true
94,true
93,true
101,true
90,true
97,true
98,true
95,true
91,true
93,true
86,false
85,false
93,true
90,true
91,true
93,true
98,true
99,true
94,true
94,true
84,true
88,true
84,true
82,false
85,true
92,true
93,true
97,true
89,true
95,true
88,false
83,true
88,false
89,false
91,true
90,false
87,false
85,false
87,false
85,false
87,true
84,false
83,false
91,true
89,false
87,false
99,true
99,true
99,true
88,false
89,false
92,false
89,false
87,false
86,false
87,false
111,true
98,true
96,true
112,true
96,false
95,false
92,false
91,false
92,false
92,false
91,false
89,false
91,false
91,false
91,false
89,false
89,false
91,false
90,false
89,false
87,false
88,false
87,false
85,false
86,false
88,false
87,false
86,false
84,false
85,false
85,false
90,false
87,false
81,false
82,false
81,false
82,false
80,false
78,false
77,false
77,false
81,true
80,true
73,false
76,true
75,false
76,true
77,false
76,false
76,true
75,false
75,false
76,false
77,false
76,false
77,false
75,false
77,false
81,true
87,true
89,true
78,true
78,false
78,false
76,false
76,false
76,false
76,false
75,false
76,false
76,false
77,false
84,true
80,true
80,true
78,true
76,false
76,false
76,false
85,true
84,true
89,true
98,true
74,false
76,false
88,true
91,true
73,false
73,false
72,false
73,false
72,false
73,false
74,false
74,false
72,true
90,true
74,false
82,true
85,true
86,true
96,true
87,true
80,true
75,false
85,true
90,true
87,true
98,true
89,true
81,true
83,true
95,true
85,true
76,false
75,false
86,true
81,true
88,true
87,true
88,true
75,true
73,true
97,true
91,true
82,true
79,true
91,true
95,true
94,true
92,true
90,true
90,true
