hr,arr
88,false
89,false
86,false
87,false
89,false
88,false
89,false
89,false
88,false
88,false
89,false
92,false
90,false
90,false
91,false
91,false
92,false
91,false
90,false
89,false
91,false
92,false
93,false
89,false
89,false
86,false
89,false
85,false
84,true
87,false
87,false
81,false
86,false
86,false
86,false
84,false
84,false
85,false
82,false
84,false
86,false
80,false
88,false
91,false
92,false
90,false
92,true
84,false
84,false
84,false
87,false
80,false
82,true
81,false
82,false
84,false
83,false
83,false
85,false
85,false
86,false
84,false
87,false
81,false
84,false
85,false
86,false
87,false
86,false
85,false
85,false
84,false
84,false
84,false
87,false
89,false
87,false
79,false
79,false
80,false
79,false
80,false
82,false
78,false
76,false
77,false
77,false
79,false
81,false
80,false
82,false
80,false
79,false
81,false
82,false
83,false
81,false
81,false
82,false
82,false
82,false
81,false
82,false
81,false
81,false
79,false
81,false
84,false
84,false
85,false
85,false
85,false
83,false
85,false
86,false
85,false
85,false
88,false
83,false
85,false
85,false
84,false
82,false
79,false
78,false
79,false
77,false
78,false
80,false
77,false
78,false
78,false
81,false
78,false
80,false
80,false
79,false
82,false
80,false
80,false
79,false
81,false
80,false
82,false
80,false
81,false
81,false
81,false
81,false
81,false
81,false
82,false
81,false
80,false
81,false
82,false
81,false
80,false
81,false
81,false
80,false
80,false
80,false
80,false
82,false
82,false
80,false
80,false
80,false
80,false
81,false
81,false
81,false
81,false
81,false
81,false
80,false
82,false
81,false
82,false
81,false
81,false
82,false
81,false
81,false
81,false
82,false
82,false
82,false
84,false
80,false
81,false
81,false
81,false
79,false
79,false
74,false
78,false
78,false
80,false
79,false
76,false
76,false
76,false
76,false
79,false
78,false
80,false
78,false
80,false
74,false
76,false
76,false
75,false
76,false
76,false
76,false
77,false
78,false
77,false
77,false
78,false
76,false
76,false
76,false
75,false
77,false
76,false
76,false
76,false
77,false
75,false
76,false
76,false
77,false
73,false
74,false
75,false
74,false
75,false
75,false
76,false
74,false
74,false
77,false
76,false
76,false
76,false
77,false
77,false
76,false
75,false
77,false
76,false
76,false
77,false
75,false
75,false
77,false
76,false
75,false
76,false
77,false
76,false
76,false
76,false
75,false
76,false
76,false
75,false
76,false
78,false
78,false
75,false
75,false
75,false
76,false
77,false
80,false
79,false
80,false
79,false
81,false
79,false
77,false
78,false
77,false
79,false
78,false
81,false
79,false
79,false
78,false
79,false
79,false
79,false
82,true
77,false
79,false
80,false
79,false
79,false
79,false
79,false
80,false
80,false
80,false
80,false
81,false
80,false
79,false
80,false
82,false
82,false
83,false
84,false
80,false
78,false
81,false
78,false
78,false
78,false
77,false
79,false
78,false
79,false
79,false
79,false
82,false
79,true
83,false
84,false
84,false
81,false
81,false
79,false
80,false
79,false
78,false
77,false
78,false
77,false
75,false
76,false
76,false
76,false
78,false
77,false
77,false
78,false
79,false
77,false
77,false
77,false
78,false
79,false
80,false
80,false
78,false
80,false
79,false
81,false
81,false
81,false
82,false
79,false
78,false
78,false
77,false
77,false
76,false
78,false
83,false
82,false
84,false
85,false
85,false
88,false
86,false
88,false
90,false
89,false
85,false
84,false
84,false
84,false
85,false
86,false
86,false
82,false
84,false
85,false
81,false
82,false
85,false
85,false
83,false
83,false
85,false
85,false
86,false
88,false
88,false
88,false
87,false
88,false
88,false
