hr,arr
70,false
68,false
75,false
69,false
74,false
77,false
66,false
69,false
73,false
70,false
73,false
80,false
73,false
82,false
71,false
68,false
65,false
70,false
67,false
76,false
72,false
72,false
74,false
70,false
70,false
71,false
76,false
76,false
75,false
68,false
75,false
96,false
82,false
88,false
80,false
100,false
107,false
107,false
116,false
107,false
79,false
79,false
67,false
70,false
69,false
69,false
81,false
90,false
88,false
97,false
99,false
105,false
90,false
83,false
87,false
75,false
84,false
77,false
86,false
84,false
86,false
77,false
89,false
81,false
78,false
83,false
72,false
74,false
81,false
84,false
78,false
73,false
87,false
90,false
77,false
82,false
92,false
83,false
86,false
75,false
77,false
78,false
75,false
81,false
70,false
69,false
63,false
62,false
67,false
71,false
65,false
66,false
64,false
70,false
64,false
61,false
68,false
65,false
73,false
66,false
65,false
74,false
93,false
95,false
99,false
92,false
90,false
77,false
69,false
61,false
70,false
74,false
70,false
66,false
86,false
87,false
80,false
70,false
64,false
60,false
58,false
64,false
67,false
64,false
60,false
61,false
62,false
64,false
66,false
60,false
59,false
58,false
59,false
62,false
62,false
57,false
57,false
61,true
57,true
57,false
57,false
62,true
64,true
60,true
60,true
61,false
65,false
67,false
62,false
62,false
61,false
62,false
59,false
59,false
61,false
62,false
68,false
62,false
56,false
56,false
60,false
62,false
56,false
61,false
63,false
62,false
64,false
61,false
69,false
66,false
58,false
58,false
58,false
57,false
70,false
62,false
61,false
58,false
62,false
69,false
61,false
55,false
55,false
59,false
59,false
60,false
65,false
64,false
63,false
61,false
59,false
54,false
55,false
58,false
57,false
55,false
60,false
55,false
55,false
65,false
80,false
66,false
69,false
60,false
63,false
65,false
59,false
57,false
58,false
63,false
60,false
56,false
62,false
54,false
57,false
55,false
67,false
61,false
54,false
56,false
59,false
54,false
58,false
54,false
59,false
64,false
56,false
60,false
60,false
59,false
55,false
57,false
62,false
61,false
59,false
62,false
62,false
63,false
61,false
71,false
69,false
60,false
63,false
61,false
55,false
60,false
52,false
79,false
92,false
78,false
69,false
76,false
65,false
81,false
88,false
88,false
86,false
82,false
87,false
84,false
78,false
79,false
72,false
73,false
75,false
78,false
70,false
65,false
79,false
92,false
73,false
62,false
80,false
82,false
85,false
89,false
85,false
92,false
86,false
78,false
74,false
69,false
64,false
64,false
65,false
71,false
67,false
65,false
63,false
66,false
62,false
61,false
62,false
63,false
66,false
63,false
67,false
66,false
65,false
72,false
75,false
64,false
70,false
71,false
70,false
62,false
67,false
63,false
60,false
64,false
63,false
70,false
67,false
65,false
66,false
68,false
67,false
75,false
70,false
69,false
76,false
76,false
94,false
82,false
90,false
92,false
85,false
84,false
79,false
76,false
73,false
76,false
77,false
68,false
66,false
67,false
73,false
75,false
71,false
87,false
81,false
86,false
76,false
68,false
65,false
66,false
67,false
74,false
76,false
67,false
68,false
81,false
73,false
75,false
69,false
65,false
75,false
77,false
74,false
69,false
65,false
66,false
66,false
64,false
88,false
77,false
63,false
66,false
63,false
64,false
64,false
63,false
59,false
60,false
60,false
61,false
62,false
67,false
62,false
61,false
64,false
61,false
62,false
68,false
63,false
61,false
64,false
62,false
60,false
62,false
64,false
74,false
72,false
68,false
64,false
64,false
58,false
62,false
65,false
63,false
64,false
60,false
63,false
62,false
60,false
58,false
59,false
59,false
63,false
82,false
62,false
64,false
65,false
61,false
60,false
60,false
62,false
66,false
62,false
62,false
65,false
63,false
62,false
59,false
63,false
64,false
62,false
66,false
74,false
64,false
64,false
86,false
68,false
64,false
68,false
63,false
66,false
68,false
69,false
71,false
70,false
69,false
67,false
63,false
72,false
65,false
63,false
64,false
68,false
68,false
68,false
61,false
63,false
62,false
63,false
70,false
63,false
58,false
64,false
63,false
60,false
68,false
78,false
84,false
56,false
63,false
63,false
64,false
65,false
64,false
64,false
75,false
77,false
69,false
78,false
66,false
66,false
66,false
62,false
64,false
64,false
64,false
71,false
71,false
59,false
64,false
63,false
62,false
68,false
64,false
66,false
66,false
63,false
63,false
69,false
82,false
66,false
65,false
63,false
61,false
64,false
67,false
84,false
86,false
83,false
72,false
66,false
70,false
63,false
63,false
60,false
62,false
59,false
56,false
56,false
54,false
63,false
70,false
60,false
61,false
54,false
59,false
62,false
66,false
63,false
59,false
61,false
61,false
54,false
58,false
55,false
64,false
68,false
70,false
72,false
75,false
97,false
77,false
79,false
71,false
71,false
82,false
74,false
57,false
55,false
58,false
58,false
67,false
65,false
64,false
65,false
70,false
64,false
67,false
63,false
69,false
69,false
66,false
67,false
66,false
60,false
60,false
64,false
67,false
65,false
58,false
67,false
60,false
62,false
64,false
66,false
64,false
67,false
65,false
64,false
61,false
64,false
62,false
64,false
63,false
62,false
64,false
69,false
55,false
61,false
63,false
71,false
73,false
82,false
67,false
71,false
72,false
65,false
66,false
61,false
63,false
66,false
60,false
68,false
65,false
59,false
65,false
66,false
62,false
70,false
69,false
66,false
72,false
65,false
71,false
78,false
80,false
75,false
77,false
81,false
87,false
74,false
74,false
85,false
90,false
78,false
71,false
85,false
74,false
77,false
83,false
62,false
71,false
60,false
60,false
67,false
69,false
78,false
82,false
81,false
74,false
68,false
68,false
82,false
74,false
73,false
72,false
68,false
71,false
69,false
64,false
69,false
78,false
76,false
75,false
69,false
63,false
68,false
85,false
88,false
86,false
83,false
99,false
88,false
93,false
78,false
71,false
81,false
84,false
84,false
93,false
87,false
96,false
85,false
86,false
74,false
69,false
68,false
75,false
72,false
82,false
79,false
83,false
99,false
87,false
97,false
101,false
97,false
97,false
95,false
90,false
81,false
82,false
98,false
77,false
75,false
80,false
79,false
67,false
72,false
80,false
88,false
87,false
86,false
85,false
71,false
69,false
67,false
72,false
64,false
62,false
61,false
58,false
64,false
57,false
60,false
62,false
65,false
60,false
65,false
62,false
67,false
67,false
68,false
66,false
68,false
67,false
70,false
74,false
74,false
64,false
69,false
68,false
67,false
63,false
66,false
73,false
66,false
63,false
63,false
61,false
64,false
61,false
64,false
65,false
59,false
62,false
63,false
62,false
59,false
66,false
65,false
63,false
62,false
59,false
62,false
65,false
70,false
64,false
56,false
67,false
73,false
64,false
75,false
71,false
65,false
64,false
68,false
69,false
70,false
73,false
70,false
66,false
62,false
71,false
62,false
63,false
70,false
70,false
70,false
72,false
70,false
73,false
64,false
65,false
60,false
64,false
77,false
69,false
59,false
73,false
67,false
62,false
68,false
62,false
65,false
60,false
71,false
64,false
64,false
62,false
68,false
66,false
67,false
68,false
67,false
74,false
71,false
66,false
61,false
65,false
65,false
66,false
64,false
58,false
55,false
74,false
67,false
68,false
66,false
66,false
62,false
58,false
67,false
69,false
63,false
58,false
61,false
69,false
69,false
62,false
70,false
67,false
65,false
63,false
72,false
74,false
72,false
75,false
71,false
78,false
64,false
55,false
62,false
57,false
58,false
55,false
55,false
56,false
57,false
63,false
58,false
59,false
58,false
56,false
56,false
64,false
62,false
55,false
64,false
77,false
68,false
77,false
65,false
59,false
65,false
61,false
64,false
58,false
55,false
58,false
62,false
69,false
56,false
57,false
58,false
59,false
61,false
70,false
59,false
57,false
58,false
57,false
64,false
63,false
58,false
64,false
57,false
64,false
70,false
69,false
70,false
64,false
75,false
60,false
53,false
57,false
58,false
58,false
56,false
55,false
65,false
79,false
60,false
53,false
61,false
58,false
55,false
55,false
60,false
55,false
63,true
54,false
55,false
54,false
55,false
55,false
56,false
59,true
65,true
67,false
62,false
68,false
66,false
57,false
61,false
63,false
61,false
65,false
65,false
59,false
59,false
59,false
64,false
61,false
59,false
63,false
59,false
63,false
56,false
62,false
63,false
61,false
64,false
66,false
65,false
54,false
59,false
54,false
54,false
55,false
55,false
57,true
58,true
57,true
57,true
54,false
55,false
62,true
59,true
55,true
54,false
55,false
55,false
55,false
57,true
63,true
64,false
58,false
70,false
74,false
62,false
54,false
64,false
63,false
55,false
62,false
60,false
57,false
58,false
63,false
64,false
53,false
57,false
72,false
74,false
72,false
62,false
62,false
74,false
64,false
61,false
58,false
53,false
58,false
71,false
59,false
59,false
61,false
64,false
64,false
62,false
53,false
57,false
59,false
59,false
60,false
59,false
53,false
60,false
58,false
56,false
61,false
62,false
60,false
67,false
64,false
59,false
60,false
58,false
63,false
54,false
56,false
60,false
62,false
67,false
61,false
67,false
85,false
73,false
81,false
97,false
83,false
88,false
76,false
73,false
89,false
78,false
78,false
100,false
82,false
80,false
79,false
72,false
71,false
67,false
64,false
58,false
62,false
66,false
66,false
73,false
73,false
69,false
93,false
95,false
87,false
112,false
105,false
97,false
84,false
81,false
78,false
92,false
78,false
72,false
72,false
104,false
82,false
90,false
89,false
83,false
79,false
84,false
84,false
92,false
77,false
91,false
90,false
92,false
94,false
86,false
91,false
100,false
96,false
87,false
88,false
103,false
96,false
97,false
104,false
99,false
92,false
106,false
102,false
89,false
82,false
90,false
80,false
72,false
68,false
69,false
67,false
69,false
65,false
61,false
62,false
67,false
65,false
65,false
67,false
68,false
81,false
82,false
78,false
69,false
75,false
87,false
83,false
76,false
93,false
117,false
141,false
155,false
140,false
149,false
150,false
142,false
131,false
108,false
66,false
60,false
65,false
62,false
70,false
89,false
109,false
100,false
110,false
104,false
112,false
110,false
112,false
121,false
108,false
99,false
104,false
94,false
94,false
103,false
106,false
91,false
98,false
103,false
96,false
104,false
99,false
100,false
107,false
105,false
111,false
115,false
118,false
119,false
108,false
